Custid,Dayswus,Age,Edu,Income,Freq,Recency,Monetary,LTV,Perdeal,Dryred,Sweetred,Drywh,Sweetwh,Dessert,Exotic,WebPurchase,WebVisit,YearsAsCustomer,logIncome,logLTV,FrequencyScore,RecencyScore,MonetaryScore,RFM,value_labels,preference_labels,merged_labels
9807.0,957.0,76.0,17.0,111873.0,28.0,64.0,1340.0,567.0,1.0,44.0,13.0,28.0,5.0,10.0,5.0,16.0,1.0,2.6,11.625119578322389,6.340359303727752,4,2,4,10,1,2,2
9808.0,1061.0,58.0,15.0,84739.0,21.0,35.0,890.0,310.0,20.0,52.0,8.0,25.0,6.0,9.0,10.0,31.0,5.0,2.9,11.347331223308466,5.736572297479192,3,3,3,9,0,2,1
9809.0,1163.0,63.0,16.0,105734.0,26.0,66.0,1211.0,546.0,11.0,35.0,10.0,33.0,12.0,10.0,15.0,41.0,5.0,3.2,11.568681785225085,6.302618975744905,4,2,4,10,1,2,2
9810.0,987.0,22.0,16.0,23151.0,5.0,94.0,72.0,8.0,20.0,31.0,5.0,44.0,15.0,6.0,6.0,65.0,8.0,2.7,10.049793255125712,2.079441541679836,2,1,2,5,0,2,1
9811.0,579.0,53.0,16.0,79987.0,20.0,88.0,839.0,266.0,6.0,39.0,17.0,34.0,3.0,7.0,3.0,58.0,7.0,1.6,11.289619400451462,5.583496308781699,3,1,3,7,2,2,1
9812.0,585.0,75.0,17.0,105442.0,16.0,74.0,605.0,214.0,8.0,41.0,9.0,40.0,1.0,9.0,1.0,12.0,1.0,1.6,11.565916317689975,5.365976015021851,3,2,3,8,2,2,1
9813.0,746.0,57.0,18.0,79507.0,11.0,30.0,341.0,98.0,18.0,61.0,3.0,31.0,0.0,5.0,21.0,34.0,4.0,2.0,11.283600347080688,4.584967478670572,2,3,2,7,2,0,3
9814.0,666.0,54.0,17.0,92350.0,15.0,14.0,541.0,201.0,7.0,91.0,1.0,6.0,2.0,1.0,4.0,57.0,6.0,1.8,11.433340985627384,5.303304908059076,3,4,3,10,2,0,3
9815.0,838.0,61.0,19.0,65706.0,10.0,63.0,296.0,56.0,34.0,83.0,2.0,14.0,0.0,1.0,1.0,31.0,4.0,2.3,11.092945524503817,4.02535169073515,2,2,2,6,2,0,3
9816.0,1073.0,69.0,17.0,108212.0,43.0,37.0,2290.0,873.0,2.0,23.0,5.0,60.0,6.0,6.0,18.0,11.0,2.0,2.9,11.591847544975062,6.771935555839602,4,3,4,11,1,2,2
9817.0,1079.0,18.0,12.0,30178.0,3.0,47.0,52.0,5.0,31.0,5.0,46.0,22.0,13.0,13.0,89.0,58.0,8.0,3.0,10.314868461073596,1.6094379124341005,1,3,1,5,0,1,0
9818.0,1118.0,54.0,18.0,73340.0,14.0,26.0,489.0,96.0,30.0,67.0,3.0,27.0,1.0,2.0,3.0,46.0,7.0,3.1,11.202861441625316,4.564348191467836,3,4,3,10,0,0,3
9819.0,558.0,34.0,19.0,39745.0,3.0,36.0,24.0,-2.0,67.0,17.0,11.0,48.0,3.0,20.0,10.0,61.0,4.0,1.5,10.590239326007213,0.0,1,3,1,5,2,2,1
9820.0,1209.0,46.0,17.0,85182.0,25.0,38.0,1151.0,271.0,20.0,78.0,2.0,18.0,1.0,1.0,8.0,37.0,6.0,3.3,11.352545422891628,5.602118820879701,4,3,4,11,0,0,3
9821.0,784.0,43.0,14.0,72919.0,7.0,76.0,180.0,19.0,39.0,62.0,9.0,21.0,3.0,5.0,10.0,39.0,3.0,2.1,11.19710451503976,2.9444389791664403,2,2,2,6,2,0,3
9822.0,914.0,64.0,17.0,108903.0,34.0,39.0,1728.0,677.0,0.0,67.0,4.0,18.0,6.0,5.0,14.0,22.0,2.0,2.5,11.598212856750973,6.517671272912275,4,3,4,11,1,0,2
9823.0,731.0,51.0,16.0,65065.0,9.0,42.0,263.0,-26.0,60.0,87.0,1.0,10.0,1.0,1.0,7.0,50.0,7.0,2.0,11.083142049210858,0.0,2,3,2,7,2,0,3
9824.0,1104.0,23.0,17.0,34248.0,2.0,16.0,31.0,-2.0,63.0,15.0,23.0,48.0,1.0,13.0,46.0,63.0,8.0,3.0,10.441383447824782,0.0,1,4,1,6,0,1,0
9825.0,1213.0,57.0,15.0,59792.0,20.0,21.0,833.0,243.0,10.0,56.0,4.0,23.0,12.0,4.0,9.0,32.0,7.0,3.3,10.998627151725264,5.493061443340548,3,4,3,10,0,2,1
9826.0,720.0,20.0,14.0,20957.0,5.0,31.0,44.0,-3.0,70.0,8.0,12.0,16.0,44.0,20.0,23.0,66.0,6.0,2.0,9.950227998419942,0.0,2,3,1,6,2,1,0
9827.0,975.0,21.0,15.0,26243.0,2.0,18.0,36.0,3.0,27.0,11.0,14.0,34.0,29.0,13.0,14.0,66.0,8.0,2.7,10.175154565791225,1.0986122886681098,1,4,1,6,0,1,0
9828.0,1108.0,33.0,15.0,45196.0,15.0,92.0,546.0,103.0,27.0,37.0,6.0,43.0,6.0,8.0,18.0,64.0,9.0,3.0,10.718763866329136,4.634728988229636,3,1,3,7,0,2,1
9829.0,748.0,48.0,15.0,63739.0,10.0,46.0,305.0,45.0,33.0,76.0,2.0,20.0,1.0,2.0,17.0,38.0,5.0,2.0,11.06255189911277,3.80666248977032,2,3,2,7,2,0,3
9830.0,875.0,59.0,16.0,75975.0,18.0,8.0,702.0,275.0,12.0,38.0,7.0,34.0,13.0,8.0,2.0,17.0,2.0,2.4,11.238159617784994,5.616771097666572,3,4,3,10,2,2,1
9831.0,823.0,41.0,14.0,65996.0,16.0,10.0,601.0,125.0,30.0,83.0,0.0,13.0,1.0,2.0,4.0,55.0,7.0,2.3,11.097349413111337,4.8283137373023015,3,4,3,10,0,0,3
9832.0,779.0,77.0,19.0,120921.0,33.0,68.0,1659.0,904.0,4.0,57.0,1.0,38.0,1.0,3.0,2.0,17.0,1.0,2.1,11.702892718789732,6.806829360392176,4,2,4,10,1,0,2
9833.0,682.0,49.0,16.0,83076.0,6.0,94.0,150.0,46.0,16.0,58.0,9.0,23.0,5.0,4.0,7.0,60.0,5.0,1.9,11.327511130466023,3.828641396489095,2,1,2,5,2,0,3
9834.0,1082.0,39.0,17.0,47993.0,2.0,33.0,31.0,-7.0,76.0,49.0,2.0,44.0,2.0,3.0,11.0,43.0,4.0,3.0,10.77881044592198,0.0,1,3,1,5,0,2,1
9835.0,643.0,29.0,16.0,42570.0,5.0,5.0,68.0,1.0,48.0,49.0,7.0,36.0,5.0,4.0,8.0,59.0,7.0,1.8,10.658905058822198,0.0,2,4,2,8,2,2,1
9836.0,946.0,61.0,15.0,93201.0,18.0,95.0,711.0,240.0,19.0,44.0,3.0,29.0,11.0,13.0,21.0,40.0,5.0,2.6,11.442513730229855,5.480638923341991,3,1,3,7,0,2,1
9837.0,579.0,71.0,15.0,97560.0,23.0,1.0,1026.0,550.0,3.0,18.0,17.0,25.0,37.0,3.0,31.0,20.0,2.0,1.6,11.488222852329857,6.309918278226516,3,4,3,10,1,1,0
9838.0,1044.0,31.0,19.0,48215.0,4.0,34.0,55.0,-10.0,82.0,59.0,5.0,29.0,4.0,3.0,29.0,63.0,8.0,2.9,10.783425454944483,0.0,1,3,1,5,0,0,3
9839.0,644.0,58.0,15.0,75162.0,11.0,31.0,348.0,-16.0,56.0,37.0,5.0,45.0,7.0,7.0,2.0,31.0,4.0,1.8,11.227401063072248,0.0,2,3,2,7,2,2,1
9840.0,665.0,44.0,17.0,62852.0,3.0,2.0,63.0,-13.0,72.0,74.0,1.0,20.0,1.0,4.0,38.0,55.0,7.0,1.8,11.048538035310022,0.0,1,4,1,6,2,0,3
9841.0,798.0,71.0,16.0,95244.0,21.0,0.0,898.0,359.0,2.0,39.0,10.0,43.0,0.0,8.0,34.0,11.0,1.0,2.2,11.464197298878876,5.883322388488279,3,4,3,10,1,2,2
9842.0,831.0,39.0,14.0,67492.0,5.0,39.0,119.0,0.0,50.0,36.0,11.0,43.0,1.0,9.0,17.0,47.0,4.0,2.3,11.119764351318228,0.0,2,3,2,7,2,2,1
9843.0,1226.0,41.0,19.0,53294.0,3.0,6.0,66.0,-10.0,68.0,56.0,0.0,34.0,1.0,9.0,13.0,30.0,4.0,3.4,10.883579033460943,0.0,1,4,2,7,0,0,3
9844.0,754.0,25.0,17.0,39569.0,2.0,50.0,28.0,-1.0,55.0,55.0,14.0,26.0,0.0,5.0,6.0,51.0,6.0,2.1,10.585801262389678,0.0,1,3,1,5,2,2,1
9845.0,627.0,38.0,20.0,49478.0,3.0,6.0,46.0,9.0,28.0,54.0,4.0,29.0,8.0,5.0,10.0,36.0,3.0,1.7,10.80928340531763,2.19722457733622,1,4,1,6,2,2,1
9846.0,729.0,33.0,18.0,44301.0,1.0,527.0,14.0,0.0,47.0,56.0,2.0,31.0,6.0,4.0,11.0,69.0,7.0,2.0,10.698762529141884,0.0,1,1,1,3,2,0,3
9847.0,577.0,40.0,20.0,66106.0,11.0,53.0,342.0,75.0,32.0,88.0,1.0,10.0,1.0,1.0,7.0,29.0,3.0,1.6,11.099014793278537,4.31748811353631,2,2,2,6,2,0,3
9848.0,1175.0,31.0,20.0,52912.0,3.0,41.0,64.0,0.0,51.0,30.0,0.0,56.0,7.0,7.0,28.0,62.0,7.0,3.2,10.876385435221572,0.0,1,3,1,5,0,2,1
9849.0,642.0,54.0,17.0,87580.0,18.0,54.0,714.0,215.0,6.0,90.0,2.0,7.0,0.0,1.0,8.0,51.0,5.0,1.8,11.38030794035539,5.3706380281276624,3,2,3,8,2,0,3
9850.0,1130.0,41.0,19.0,61641.0,9.0,87.0,253.0,9.0,44.0,75.0,1.0,22.0,0.0,2.0,5.0,72.0,9.0,3.1,11.029082512534124,2.19722457733622,2,1,2,5,0,0,3
9851.0,785.0,75.0,18.0,116467.0,35.0,88.0,1792.0,802.0,0.0,62.0,7.0,27.0,2.0,2.0,1.0,13.0,2.0,2.2,11.665363250059116,6.687108607866515,4,1,4,9,1,0,2
9852.0,599.0,22.0,16.0,27449.0,2.0,39.0,18.0,-1.0,62.0,14.0,22.0,35.0,18.0,11.0,55.0,67.0,7.0,1.6,10.220085016401596,0.0,1,3,1,5,2,1,0
9853.0,983.0,75.0,17.0,123252.0,43.0,20.0,2292.0,957.0,1.0,31.0,4.0,58.0,5.0,3.0,3.0,11.0,2.0,2.7,11.721986318953803,6.863803391452954,4,4,4,12,1,2,2
9854.0,738.0,63.0,16.0,98699.0,12.0,52.0,394.0,117.0,15.0,71.0,8.0,9.0,4.0,8.0,7.0,24.0,1.0,2.0,11.499830093657987,4.762173934797756,2,3,3,8,2,0,3
9855.0,955.0,39.0,19.0,50078.0,2.0,66.0,26.0,-6.0,84.0,65.0,3.0,28.0,1.0,3.0,10.0,45.0,5.0,2.6,10.821337068874277,0.0,1,2,1,4,2,0,3
9856.0,863.0,55.0,19.0,84327.0,19.0,60.0,761.0,314.0,7.0,78.0,4.0,12.0,3.0,3.0,1.0,33.0,4.0,2.4,11.34245737740726,5.749392985908253,3,2,3,8,2,0,3
9857.0,1235.0,36.0,20.0,53446.0,5.0,10.0,117.0,-35.0,74.0,71.0,0.0,26.0,2.0,1.0,6.0,57.0,8.0,3.4,10.886427077357212,0.0,2,4,2,8,0,0,3
9858.0,690.0,45.0,15.0,55981.0,5.0,15.0,50.0,-1.0,52.0,54.0,11.0,16.0,13.0,6.0,24.0,56.0,4.0,1.9,10.93276762643258,0.0,2,4,1,7,2,2,1
9859.0,1067.0,71.0,17.0,106314.0,43.0,76.0,2291.0,1161.0,1.0,37.0,1.0,54.0,5.0,2.0,0.0,15.0,4.0,2.9,11.574152258386125,7.057036981697891,4,2,4,10,1,2,2
9860.0,1220.0,60.0,16.0,100521.0,27.0,56.0,1273.0,242.0,21.0,80.0,2.0,15.0,2.0,1.0,3.0,53.0,8.0,3.3,11.518121939877046,5.488937726156687,4,2,4,10,0,0,3
9861.0,953.0,77.0,19.0,120915.0,34.0,98.0,1724.0,624.0,1.0,57.0,1.0,39.0,1.0,2.0,3.0,17.0,2.0,2.6,11.702843098385811,6.436150368369428,4,1,4,9,1,0,2
9862.0,974.0,20.0,14.0,10000.0,4.0,31.0,35.0,-7.0,86.0,9.0,37.0,18.0,10.0,25.0,37.0,72.0,8.0,2.7,9.210340371976184,0.0,1,3,1,5,0,1,0
9863.0,556.0,29.0,18.0,33704.0,2.0,14.0,24.0,-6.0,73.0,38.0,19.0,33.0,0.0,10.0,27.0,30.0,3.0,1.5,10.425371803658852,0.0,1,4,1,6,2,2,1
9864.0,1067.0,76.0,20.0,123537.0,34.0,84.0,1734.0,680.0,1.0,55.0,2.0,41.0,1.0,1.0,1.0,11.0,1.0,2.9,11.724295985322206,6.522092798170152,4,1,4,9,1,0,2
9865.0,937.0,51.0,17.0,79019.0,17.0,79.0,662.0,195.0,26.0,86.0,0.0,12.0,1.0,1.0,3.0,51.0,7.0,2.6,11.277443608861262,5.272999558563747,3,1,3,7,0,0,3
9866.0,608.0,21.0,15.0,22860.0,5.0,49.0,59.0,1.0,48.0,10.0,15.0,42.0,25.0,8.0,18.0,63.0,8.0,1.7,10.037143937348802,0.0,2,3,1,6,2,1,0
9867.0,1091.0,19.0,13.0,56273.0,10.0,42.0,306.0,48.0,9.0,12.0,6.0,30.0,35.0,17.0,30.0,64.0,8.0,3.0,10.937970125383274,3.871201010907891,2,3,2,7,0,1,0
9868.0,717.0,50.0,14.0,52609.0,3.0,71.0,66.0,6.0,42.0,70.0,1.0,23.0,3.0,3.0,5.0,50.0,6.0,2.0,10.870642486751008,1.791759469228055,1,2,2,5,2,0,3
9869.0,734.0,64.0,18.0,81339.0,18.0,29.0,710.0,249.0,2.0,72.0,1.0,17.0,2.0,8.0,17.0,27.0,2.0,2.0,11.306380885311386,5.517452896464707,3,3,3,9,2,0,3
9870.0,690.0,25.0,17.0,47495.0,9.0,31.0,260.0,21.0,38.0,38.0,5.0,42.0,13.0,1.0,17.0,61.0,7.0,1.9,10.768379721324283,3.044522437723423,2,3,2,7,2,2,1
9871.0,731.0,54.0,16.0,74990.0,12.0,26.0,390.0,6.0,48.0,89.0,0.0,9.0,1.0,1.0,2.0,34.0,5.0,2.0,11.225110050295434,1.791759469228055,2,4,3,9,2,0,3
9872.0,714.0,25.0,15.0,29125.0,4.0,23.0,34.0,-4.0,70.0,44.0,7.0,32.0,7.0,10.0,28.0,75.0,8.0,2.0,10.279352190868002,0.0,1,4,1,6,2,2,1
9873.0,664.0,65.0,19.0,97492.0,19.0,93.0,774.0,328.0,2.0,37.0,16.0,33.0,9.0,5.0,3.0,15.0,1.0,1.8,11.487525602337495,5.793013608384144,3,1,3,7,1,2,2
9874.0,995.0,67.0,19.0,94787.0,35.0,71.0,1790.0,703.0,2.0,65.0,4.0,28.0,0.0,2.0,6.0,19.0,4.0,2.7,11.459387548038135,6.555356891810665,4,2,4,10,1,0,2
9875.0,1153.0,30.0,15.0,49382.0,14.0,45.0,495.0,120.0,17.0,48.0,4.0,38.0,7.0,3.0,6.0,54.0,8.0,3.2,10.8073412643066,4.787491742782046,3,3,3,9,0,2,1
9876.0,754.0,66.0,16.0,90792.0,26.0,31.0,1210.0,659.0,2.0,49.0,4.0,36.0,5.0,6.0,8.0,11.0,1.0,2.1,11.416326454980975,6.490723534502507,4,3,4,11,1,2,2
9877.0,1076.0,34.0,18.0,50750.0,8.0,69.0,216.0,14.0,40.0,52.0,1.0,35.0,6.0,6.0,2.0,76.0,9.0,2.9,10.834666896904034,2.6390573296152584,2,2,2,6,0,2,1
9878.0,960.0,28.0,16.0,39222.0,4.0,50.0,68.0,-4.0,59.0,30.0,5.0,55.0,4.0,6.0,20.0,53.0,7.0,2.6,10.576993092840784,0.0,1,3,2,6,0,2,1
9879.0,900.0,23.0,17.0,14653.0,4.0,45.0,52.0,-6.0,82.0,24.0,7.0,43.0,11.0,15.0,9.0,61.0,8.0,2.5,9.592400371638025,0.0,1,3,1,5,0,2,1
9880.0,1182.0,37.0,17.0,55259.0,11.0,14.0,337.0,100.0,26.0,50.0,8.0,37.0,4.0,1.0,54.0,42.0,7.0,3.2,10.9197865020415,4.605170185988092,2,4,2,8,0,2,1
9881.0,582.0,27.0,15.0,59001.0,4.0,79.0,72.0,-4.0,58.0,42.0,17.0,32.0,2.0,7.0,62.0,58.0,6.0,1.6,10.985309671896765,0.0,1,1,2,4,2,2,1
9882.0,569.0,40.0,14.0,61458.0,2.0,62.0,40.0,0.0,51.0,30.0,5.0,51.0,7.0,7.0,13.0,65.0,7.0,1.6,11.02610929366459,0.0,1,2,1,4,2,2,1
9883.0,1211.0,23.0,17.0,30638.0,5.0,29.0,89.0,-8.0,68.0,18.0,20.0,22.0,17.0,24.0,25.0,57.0,8.0,3.3,10.329996347572642,0.0,2,3,2,7,0,1,0
9884.0,687.0,73.0,15.0,126189.0,39.0,35.0,2046.0,631.0,0.0,43.0,7.0,39.0,4.0,7.0,7.0,13.0,1.0,1.9,11.74553606205735,6.447305862541213,4,3,4,11,1,2,2
9885.0,985.0,61.0,18.0,87274.0,21.0,45.0,894.0,198.0,15.0,81.0,2.0,13.0,1.0,3.0,1.0,23.0,4.0,2.7,11.376807873872648,5.288267030694535,3,3,3,9,2,0,3
9886.0,830.0,76.0,15.0,99449.0,23.0,38.0,1020.0,313.0,4.0,54.0,4.0,24.0,12.0,5.0,9.0,10.0,1.0,2.3,11.50740022892739,5.746203190540153,3,3,3,9,1,2,2
9887.0,634.0,37.0,15.0,57436.0,2.0,64.0,40.0,-1.0,54.0,21.0,6.0,59.0,9.0,5.0,13.0,53.0,5.0,1.7,10.958426563414267,0.0,1,2,1,4,2,2,1
9888.0,554.0,74.0,18.0,123499.0,30.0,51.0,1466.0,718.0,1.0,74.0,1.0,16.0,5.0,4.0,1.0,12.0,1.0,1.5,11.723988337851395,6.576469569048224,4,3,4,11,1,0,2
9889.0,718.0,51.0,18.0,88967.0,12.0,61.0,393.0,81.0,21.0,89.0,2.0,9.0,0.0,0.0,12.0,64.0,7.0,2.0,11.396020793439105,4.394449154672439,2,2,3,7,2,0,3
9890.0,794.0,49.0,18.0,54693.0,7.0,68.0,181.0,47.0,11.0,62.0,1.0,30.0,3.0,4.0,20.0,36.0,3.0,2.2,10.909491009471576,3.8501476017100575,2,2,2,6,2,0,3
9891.0,701.0,71.0,15.0,109726.0,29.0,15.0,1409.0,785.0,2.0,37.0,11.0,44.0,3.0,5.0,9.0,9.0,1.0,1.9,11.605741628208229,6.665683717782408,4,4,4,12,1,2,2
9892.0,620.0,66.0,15.0,97057.0,19.0,43.0,776.0,438.0,2.0,35.0,14.0,20.0,18.0,13.0,1.0,14.0,1.0,1.7,11.483053713765266,6.082218910376446,3,3,3,9,1,2,2
9893.0,616.0,50.0,19.0,87790.0,12.0,28.0,397.0,140.0,6.0,57.0,3.0,33.0,5.0,3.0,3.0,39.0,3.0,1.7,11.382702877920254,4.941642422609304,2,3,3,8,2,0,3
9894.0,1108.0,75.0,15.0,98482.0,37.0,56.0,1917.0,769.0,2.0,27.0,17.0,46.0,4.0,6.0,6.0,15.0,3.0,3.0,11.497629069344235,6.645090969505644,4,2,4,10,1,2,2
9895.0,694.0,53.0,16.0,80809.0,14.0,80.0,484.0,93.0,19.0,45.0,13.0,23.0,6.0,12.0,4.0,36.0,4.0,1.9,11.299843624444826,4.532599493153256,3,1,3,7,2,2,1
9896.0,985.0,52.0,19.0,90216.0,29.0,15.0,1411.0,397.0,3.0,95.0,0.0,4.0,1.0,0.0,6.0,33.0,5.0,2.7,11.409962073912125,5.983936280687191,4,4,4,12,1,0,2
9897.0,1041.0,41.0,19.0,61011.0,3.0,13.0,66.0,-18.0,76.0,65.0,2.0,28.0,4.0,1.0,7.0,67.0,7.0,2.9,11.018809454767185,0.0,1,4,2,7,0,0,3
9898.0,1048.0,34.0,17.0,47235.0,12.0,93.0,383.0,39.0,36.0,41.0,5.0,48.0,2.0,4.0,27.0,55.0,8.0,2.9,10.762890422203236,3.6635616461296463,2,1,2,5,0,2,1
9899.0,727.0,43.0,18.0,62367.0,3.0,92.0,52.0,-13.0,73.0,45.0,18.0,18.0,11.0,8.0,10.0,54.0,6.0,2.0,11.040791568315225,0.0,1,1,1,3,2,2,1
9900.0,607.0,60.0,17.0,102403.0,29.0,80.0,1414.0,580.0,2.0,72.0,4.0,17.0,2.0,6.0,2.0,35.0,4.0,1.7,11.5366712880334,6.363028103540465,4,1,4,9,1,0,2
9901.0,668.0,52.0,15.0,86976.0,8.0,18.0,223.0,-14.0,55.0,78.0,2.0,12.0,3.0,4.0,27.0,64.0,6.0,1.8,11.373387497510816,0.0,2,4,2,8,2,0,3
9902.0,661.0,40.0,19.0,61228.0,7.0,23.0,183.0,94.0,9.0,56.0,5.0,27.0,10.0,2.0,7.0,35.0,4.0,1.8,11.022359880211598,4.543294782270004,2,4,2,8,2,0,3
9903.0,573.0,40.0,19.0,41801.0,2.0,60.0,19.0,-6.0,86.0,75.0,1.0,22.0,1.0,1.0,11.0,56.0,6.0,1.6,10.640675541671662,0.0,1,2,1,4,2,0,3
9904.0,1217.0,19.0,13.0,18298.0,2.0,43.0,32.0,-3.0,66.0,8.0,23.0,17.0,4.0,48.0,85.0,79.0,9.0,3.3,9.81454704323948,0.0,1,3,1,5,0,1,0
9905.0,1150.0,28.0,15.0,47509.0,9.0,38.0,258.0,-62.0,79.0,54.0,13.0,19.0,13.0,1.0,4.0,46.0,8.0,3.2,10.768674445759071,0.0,2,3,2,7,0,2,1
9906.0,667.0,64.0,18.0,103251.0,19.0,56.0,768.0,208.0,6.0,43.0,10.0,25.0,11.0,12.0,33.0,25.0,2.0,1.8,11.5449181960064,5.337538079701318,3,2,3,8,2,2,1
9907.0,1155.0,67.0,16.0,95501.0,26.0,94.0,1214.0,426.0,5.0,45.0,6.0,31.0,6.0,12.0,6.0,21.0,3.0,3.2,11.466891997618188,6.054439346269371,4,1,4,9,1,2,2
9908.0,879.0,73.0,18.0,105745.0,35.0,36.0,1791.0,522.0,3.0,58.0,2.0,31.0,5.0,4.0,3.0,9.0,1.0,2.4,11.56878581446685,6.257667587882639,4,3,4,11,1,0,2
9909.0,629.0,72.0,15.0,101856.0,30.0,82.0,1470.0,900.0,1.0,44.0,5.0,41.0,4.0,6.0,4.0,12.0,1.0,1.7,11.53131533008182,6.802394763324311,4,1,4,9,1,2,2
9910.0,1003.0,33.0,16.0,51089.0,4.0,43.0,75.0,6.0,37.0,26.0,3.0,49.0,9.0,13.0,30.0,52.0,6.0,2.7,10.841324488831267,1.791759469228055,1,3,2,6,0,2,1
9911.0,863.0,59.0,14.0,68565.0,10.0,6.0,304.0,53.0,30.0,53.0,16.0,16.0,9.0,6.0,14.0,24.0,3.0,2.4,11.135537479433957,3.970291913552122,2,4,2,8,2,2,1
9912.0,972.0,72.0,19.0,114261.0,27.0,88.0,1276.0,762.0,1.0,56.0,6.0,31.0,7.0,0.0,1.0,15.0,1.0,2.7,11.646240584209348,6.635946555686647,4,1,4,9,1,0,2
9913.0,753.0,45.0,15.0,57105.0,4.0,91.0,61.0,-2.0,53.0,53.0,1.0,21.0,17.0,8.0,15.0,50.0,4.0,2.1,10.952646957484708,0.0,1,1,1,3,2,2,1
9914.0,638.0,32.0,18.0,45877.0,1.0,398.0,17.0,-4.0,83.0,70.0,7.0,21.0,1.0,1.0,8.0,64.0,7.0,1.7,10.733719181136808,0.0,1,1,1,3,2,0,3
9915.0,792.0,22.0,15.0,23650.0,4.0,57.0,35.0,-10.0,94.0,17.0,1.0,17.0,19.0,46.0,26.0,39.0,4.0,2.2,10.07111839392008,0.0,1,2,1,4,2,1,0
9916.0,611.0,70.0,18.0,106031.0,19.0,41.0,761.0,204.0,6.0,39.0,15.0,38.0,0.0,8.0,1.0,10.0,0.0,1.7,11.5714867831684,5.318119993844216,3,3,3,9,2,2,1
9917.0,921.0,42.0,19.0,63382.0,12.0,67.0,387.0,49.0,38.0,74.0,1.0,23.0,1.0,1.0,21.0,34.0,3.0,2.5,11.056935188442845,3.8918202981106265,2,2,3,7,2,0,3
9918.0,583.0,27.0,17.0,58306.0,1.0,445.0,19.0,-2.0,67.0,41.0,5.0,44.0,7.0,4.0,10.0,64.0,7.0,1.6,10.973460282995074,0.0,1,1,1,3,2,2,1
9919.0,943.0,72.0,18.0,94183.0,27.0,69.0,1270.0,604.0,5.0,80.0,1.0,17.0,1.0,1.0,5.0,16.0,3.0,2.6,11.452994977187014,6.403574197934815,4,2,4,10,1,0,2
9920.0,627.0,34.0,17.0,41916.0,2.0,24.0,28.0,1.0,44.0,48.0,0.0,45.0,3.0,4.0,10.0,69.0,8.0,1.7,10.643422894594831,0.0,1,4,1,6,2,2,1
9921.0,1058.0,66.0,18.0,94524.0,30.0,42.0,1477.0,450.0,2.0,52.0,3.0,38.0,4.0,3.0,1.0,19.0,3.0,2.9,11.456609049491323,6.1092475827643655,4,3,4,11,1,0,2
9922.0,572.0,52.0,19.0,77454.0,1.0,208.0,17.0,-2.0,62.0,73.0,7.0,16.0,2.0,2.0,10.0,60.0,5.0,1.6,11.257439490734765,0.0,1,1,1,3,2,0,3
9923.0,705.0,36.0,18.0,55529.0,7.0,50.0,181.0,48.0,25.0,61.0,2.0,35.0,1.0,0.0,12.0,58.0,8.0,1.9,10.924660685789693,3.871201010907891,2,3,2,7,2,0,3
9924.0,882.0,60.0,18.0,85845.0,15.0,52.0,541.0,204.0,4.0,34.0,6.0,51.0,1.0,8.0,3.0,36.0,4.0,2.4,11.360298623511312,5.318119993844216,3,3,3,9,2,2,1
9925.0,694.0,57.0,20.0,73383.0,4.0,75.0,89.0,15.0,32.0,66.0,3.0,23.0,4.0,4.0,4.0,16.0,1.0,1.9,11.20344758014799,2.70805020110221,1,2,2,5,2,0,3
9926.0,907.0,33.0,20.0,45016.0,4.0,61.0,92.0,-16.0,83.0,58.0,2.0,38.0,2.0,0.0,18.0,62.0,8.0,2.5,10.714773261113114,0.0,1,2,2,5,0,0,3
9927.0,1025.0,69.0,18.0,96411.0,37.0,64.0,1920.0,598.0,3.0,50.0,0.0,46.0,2.0,2.0,0.0,13.0,3.0,2.8,11.476375581972643,6.393590753950631,4,2,4,10,1,0,2
9928.0,607.0,47.0,17.0,49509.0,5.0,83.0,120.0,23.0,32.0,78.0,3.0,15.0,0.0,4.0,25.0,50.0,6.0,1.7,10.809909750211675,3.1354942159291497,2,1,2,5,2,0,3
9929.0,605.0,55.0,18.0,85527.0,15.0,47.0,541.0,222.0,7.0,75.0,2.0,15.0,4.0,4.0,8.0,39.0,5.0,1.7,11.356587394547535,5.402677381872279,3,3,3,9,2,0,3
9930.0,998.0,64.0,16.0,112899.0,32.0,56.0,1606.0,860.0,1.0,53.0,1.0,30.0,7.0,9.0,3.0,40.0,6.0,2.7,11.6342488927026,6.756932389247553,4,2,4,10,1,2,2
9931.0,868.0,48.0,18.0,72973.0,11.0,64.0,350.0,33.0,41.0,91.0,1.0,5.0,1.0,2.0,16.0,38.0,4.0,2.4,11.197844788700635,3.49650756146648,2,2,2,6,2,0,3
9932.0,1174.0,25.0,18.0,35468.0,3.0,38.0,65.0,-3.0,60.0,62.0,4.0,30.0,0.0,4.0,4.0,68.0,9.0,3.2,10.476386160499898,0.0,1,3,2,6,0,0,3
9933.0,1097.0,44.0,16.0,58191.0,6.0,65.0,152.0,-19.0,70.0,52.0,4.0,34.0,5.0,5.0,2.0,46.0,7.0,3.0,10.9714859825864,0.0,2,2,2,6,0,2,1
9934.0,774.0,43.0,18.0,42853.0,4.0,33.0,59.0,-17.0,90.0,73.0,1.0,25.0,1.0,0.0,7.0,67.0,8.0,2.1,10.665530933243836,0.0,1,3,1,5,2,0,3
